,Simulation,NSubs,index,pvalue_cdiscr,pvalue_manova,pvalue_dcorr
367,No Effect,55,67,0.8581418581418582,0.11660371601593375,0.09055349424520324
368,No Effect,55,68,0.4385614385614386,0.48125085559049785,0.38244865633861436
369,No Effect,55,69,0.2867132867132867,0.152579899065544,0.04232795118498981
370,No Effect,55,70,0.13286713286713286,0.29067135139048866,0.14052077789447656
371,No Effect,55,71,0.7232767232767233,0.4630664713846717,0.4318848321792922
372,No Effect,55,72,0.3246753246753247,0.13216427056220645,0.03464476817747892
373,No Effect,55,73,0.8581418581418582,0.3521822076582456,0.2895115860740433
374,No Effect,55,74,0.15884115884115885,0.33923057959478004,0.094948786531732
375,No Effect,55,75,0.37962037962037964,0.33281095258430216,0.19000315492290965
376,No Effect,55,76,0.3856143856143856,0.12559238780721446,0.1762345770088376
377,No Effect,55,77,0.005994005994005994,0.32847859373998567,0.04558072845762573
378,No Effect,55,78,0.08391608391608392,0.0005779137035353248,0.006496227906991503
379,No Effect,55,79,0.8111888111888111,0.2942437202366896,0.6916386600088841
380,No Effect,55,80,0.5664335664335665,0.09427053691008684,0.08371851551819005
381,No Effect,55,81,0.16283716283716285,0.007602538883805931,0.08166998274705477
382,No Effect,55,82,0.7042957042957043,0.2330763939043222,0.17535622830363456
383,No Effect,55,83,0.14585414585414586,0.8960038352203109,0.12402404160719961
384,No Effect,55,84,0.14185814185814186,0.010698185532905389,0.025315241000506035
385,No Effect,55,85,0.8891108891108891,0.7661060173060964,0.3399736023495461
386,No Effect,55,86,0.5624375624375625,0.5530172597846159,1.0
387,No Effect,55,87,0.9760239760239761,0.24994928612149492,0.2936318806745074
388,No Effect,55,88,0.43956043956043955,0.5706837054262344,0.07761962687594579
389,No Effect,55,89,0.4165834165834166,0.3802052059925898,0.08884219861920337
390,No Effect,55,90,0.47952047952047955,0.04952095773511983,0.11879662570797048
391,No Effect,55,91,0.6103896103896104,0.613903208087803,1.0
392,No Effect,55,92,0.8321678321678322,0.21421820938045724,0.28687070016993155
393,No Effect,55,93,0.12487512487512488,0.16146229357436398,0.003739154728514142
394,No Effect,55,94,0.6133866133866134,0.6633318762535352,0.5279779734664548
395,No Effect,55,95,0.936063936063936,0.9424990400650957,1.0
396,No Effect,55,96,0.8381618381618382,0.22447126525549474,0.5625089148853275
397,No Effect,55,97,0.8141858141858141,0.04720782219495221,1.0
398,No Effect,55,98,0.5784215784215784,0.37293070201414225,1.0
399,No Effect,55,99,0.053946053946053944,0.1717776644460348,0.04622765006144404
400,No Effect,84,0,0.962037962037962,0.7808100906944813,0.46107128113757356
401,No Effect,84,1,0.8291708291708292,0.16347009190226858,0.2448297981978187
402,No Effect,84,2,0.18581418581418582,0.1276034142148003,0.027654402903270047
403,No Effect,84,3,0.015984015984015984,0.020603703901948715,0.04471233647607171
404,No Effect,84,4,0.8831168831168831,0.6390912761120288,0.7450082152040489
405,No Effect,84,5,0.5274725274725275,0.45768413857028234,0.13137714943947662
406,No Effect,84,6,0.2517482517482518,0.03170840552230717,0.12365173093404178
407,No Effect,84,7,0.33666333666333664,0.43600762837934726,0.18645567231281623
408,No Effect,84,8,0.6013986013986014,0.06974571113820972,0.21838518861859912
409,No Effect,84,9,0.989010989010989,0.986076762224448,0.52839412380072
410,No Effect,84,10,0.6393606393606394,0.4900409333217419,0.43103447421376684
411,No Effect,84,11,0.922077922077922,0.9702885624650098,0.12931335013010745
412,No Effect,84,12,0.3206793206793207,0.16931168330138568,0.0423956098852844
413,No Effect,84,13,0.014985014985014986,0.0004023629278443953,0.0009300133295494066
414,No Effect,84,14,0.7592407592407593,0.20942699337348655,0.2933333648755367
415,No Effect,84,15,0.7532467532467533,0.01227861156846834,0.006036920668644465
416,No Effect,84,16,0.08091908091908091,0.3672740287227008,0.11974274935049428
417,No Effect,84,17,0.45554445554445555,0.010119041187979608,0.10538006391586746
418,No Effect,84,18,0.36563436563436563,0.00999795965352553,0.055856691450943595
419,No Effect,84,19,0.4175824175824176,0.702542716478737,0.16325365810801196
420,No Effect,84,20,0.6043956043956044,0.2706294469591338,0.17405958939277547
421,No Effect,84,21,0.4825174825174825,0.43175820790130903,1.0
422,No Effect,84,22,0.6963036963036963,0.07503874283566446,0.3734090350053665
423,No Effect,84,23,0.7322677322677322,0.45265094545963547,0.16696362732415962
424,No Effect,84,24,0.7762237762237763,0.21688347814072675,0.6584626897242
425,No Effect,84,25,0.4955044955044955,0.2520381908952788,0.5480051324407776
426,No Effect,84,26,0.08391608391608392,0.04937953022594492,0.10059797515675656
427,No Effect,84,27,0.24075924075924077,0.819710766036269,0.08135492733637645
428,No Effect,84,28,0.007992007992007992,0.11330041747759578,0.06239374688897857
429,No Effect,84,29,0.7432567432567433,0.4198978583140298,0.4075894024845669
430,No Effect,84,30,0.7092907092907093,0.12369033890925869,0.22603547807190033
431,No Effect,84,31,0.21078921078921078,0.011594594810747295,0.008813966031725422
432,No Effect,84,32,0.6873126873126874,0.4474662731326784,0.36198823610498
433,No Effect,84,33,0.34965034965034963,0.10046519517671208,0.07421216200616929
434,No Effect,84,34,0.6293706293706294,0.3594543001649552,0.08341303587603739
435,No Effect,84,35,0.14685314685314685,0.6569990713935565,0.16737550506779802
436,No Effect,84,36,0.06993006993006994,0.44510168120971416,0.24982300468920882
437,No Effect,84,37,0.32867132867132864,0.006653920483486073,0.051517246642330004
438,No Effect,84,38,0.3886113886113886,0.4825790630246375,0.06359387415312281
439,No Effect,84,39,0.945054945054945,0.2865497914375861,0.23633857191773638
440,No Effect,84,40,1.0,0.8123256273315906,1.0
441,No Effect,84,41,0.7362637362637363,0.1548237628035515,0.22046681655831527
442,No Effect,84,42,0.7842157842157842,0.31751486378074256,0.7148235740682753
443,No Effect,84,43,0.3356643356643357,0.0599905441163327,0.02567823162411195
444,No Effect,84,44,0.2127872127872128,0.12550901473450463,0.012493264834503156
445,No Effect,84,45,0.5354645354645354,0.4519137090557386,0.06753244454796077
446,No Effect,84,46,0.8111888111888111,0.29873344592636814,0.21113003754176796
447,No Effect,84,47,0.15184815184815184,0.08391715860396665,0.05087649570014903
448,No Effect,84,48,0.2707292707292707,3.6169861343239096e-05,0.023852593003840863
449,No Effect,84,49,0.8701298701298701,0.7234528368611732,0.1702009175992827
450,No Effect,84,50,0.986013986013986,0.5525783856287826,0.5710032866821376
451,No Effect,84,51,0.6153846153846154,0.3254405554693994,0.4924909077288434
452,No Effect,84,52,0.7152847152847153,0.2407019176453677,0.16755895377747604
453,No Effect,84,53,0.9020979020979021,0.3603369535513032,0.24281957704073137
454,No Effect,84,54,0.6653346653346653,0.36149903070864997,0.3420107746806651
455,No Effect,84,55,0.6663336663336663,0.284540153703984,0.17203445364654973
456,No Effect,84,56,0.3996003996003996,0.16380742769511178,0.08354908782282133
457,No Effect,84,57,0.17082917082917082,0.5964411533094568,0.15038390775739552
458,No Effect,84,58,0.2887112887112887,0.012997982182231443,0.025045397008513385
459,No Effect,84,59,0.022977022977022976,0.007233410735315012,0.003071809105043523
460,No Effect,84,60,0.46353646353646355,0.3923301017519927,0.49046162538469784
461,No Effect,84,61,0.9090909090909091,0.5430612273175526,0.5134693170237813
462,No Effect,84,62,0.4355644355644356,0.3511374241504461,0.5897201777512926
463,No Effect,84,63,0.6323676323676324,0.996821093488283,0.4105995326210191
464,No Effect,84,64,0.4675324675324675,0.4183522232571295,0.48218544984975975
465,No Effect,84,65,0.34465534465534464,0.6108258671445281,0.3873510866896651
466,No Effect,84,66,0.6673326673326674,0.40185887836264345,0.25902398866288173
467,No Effect,84,67,0.7442557442557443,0.07728939907878489,0.1853291567972722
468,No Effect,84,68,0.6303696303696303,0.3552134642037684,0.24497998609100244
469,No Effect,84,69,0.926073926073926,0.2037025926995962,0.1958353877527825
470,No Effect,84,70,0.1938061938061938,0.31173997525061253,0.05438793035454744
471,No Effect,84,71,0.34865134865134867,0.07987423004302452,0.04501280242182869
472,No Effect,84,72,0.4175824175824176,0.03567154793597344,0.08389674078866656
473,No Effect,84,73,0.38961038961038963,0.7802448691646018,0.35388564786544774
474,No Effect,84,74,0.8921078921078921,0.45947503246046606,0.3587866436370839
475,No Effect,84,75,0.08391608391608392,0.03913241260419291,0.07950222171207347
476,No Effect,84,76,0.4435564435564436,0.00820450619909269,0.031796651441430526
477,No Effect,84,77,0.3196803196803197,0.7357241137008568,0.28173716911113195
478,No Effect,84,78,0.8181818181818182,0.28036324550389324,0.20830099325795634
479,No Effect,84,79,0.011988011988011988,0.018099339914479394,0.001544988233292786
480,No Effect,84,80,0.2787212787212787,0.0859075125462056,0.02700215878760773
481,No Effect,84,81,0.3786213786213786,0.1173148771765,0.09672246357877749
482,No Effect,84,82,0.6903096903096904,0.2909397772853649,0.38991095107602014
483,No Effect,84,83,0.7662337662337663,0.5952487906542353,0.4921440310537152
484,No Effect,84,84,0.8951048951048951,0.7865623856573042,1.0
485,No Effect,84,85,0.08291708291708291,0.024222733692353376,0.0020237578652513915
486,No Effect,84,86,0.994005994005994,0.810864762436206,0.28699316315166123
487,No Effect,84,87,0.7702297702297702,0.3035372010383017,0.181279959969387
488,No Effect,84,88,0.2087912087912088,0.03234418843730501,0.030135704592524296
489,No Effect,84,89,0.7112887112887113,0.10941012347700753,0.1142137422930586
490,No Effect,84,90,0.5894105894105894,0.8620630765004227,1.0
491,No Effect,84,91,0.06993006993006994,0.023851416762432413,0.016721198258311972
492,No Effect,84,92,0.6643356643356644,0.47502269177100687,0.2697963860332588
493,No Effect,84,93,0.8641358641358642,0.41994876490284383,0.14272485497835513
494,No Effect,84,94,0.4915084915084915,0.7782931558214812,0.5026725852822964
495,No Effect,84,95,0.26173826173826176,0.5977443317899339,0.22757525557696442
496,No Effect,84,96,0.06993006993006994,0.004697960526999001,0.01515223550997392
497,No Effect,84,97,0.7982017982017982,0.9147307213060187,0.8468919212098225
498,No Effect,84,98,0.38461538461538464,0.29570038761022405,0.23905839861056546
499,No Effect,84,99,0.10589410589410589,0.030848577246034202,0.005985230280253773
500,No Effect,128,0,0.2037962037962038,0.22808626490325623,0.17914956272708105
501,No Effect,128,1,0.43756243756243757,0.017480117890290907,0.015113633994245037
502,No Effect,128,2,1.0,0.7619118323245212,1.0
503,No Effect,128,3,0.3646353646353646,0.29677507842587236,0.1819643582197794
504,No Effect,128,4,0.4675324675324675,0.5942006171190436,0.13561104615303357
505,No Effect,128,5,0.938061938061938,0.04977623128520417,0.21483622533585106
506,No Effect,128,6,0.5404595404595405,0.12800601533174133,0.27480699075231324
507,No Effect,128,7,0.7842157842157842,0.9586209591769549,0.5802116898079412
508,No Effect,128,8,0.1888111888111888,0.7113481076369581,0.018872412577137506
509,No Effect,128,9,0.7722277722277723,0.41555730667109647,0.6893645092883935
510,No Effect,128,10,0.8641358641358642,0.22593624028797163,0.35040434446513324
511,No Effect,128,11,0.07492507492507493,0.005656703946960524,0.0014537247699629562
512,No Effect,128,12,0.8961038961038961,0.9024251412409198,0.4694983980415134
513,No Effect,128,13,0.8761238761238761,0.517276061585956,0.30670358067214837
514,No Effect,128,14,0.7452547452547452,0.10079959589586424,0.17292826457397853
515,No Effect,128,15,0.5944055944055944,0.030269835382301696,0.2930550984320164
516,No Effect,128,16,0.1958041958041958,0.15512656181842116,0.2394132969025674
517,No Effect,128,17,0.6533466533466533,0.07955649648861006,0.313553309719409
518,No Effect,128,18,0.8601398601398601,0.7201761648919387,1.0
519,No Effect,128,19,0.005994005994005994,8.415932509508555e-07,5.018656714612524e-05
520,No Effect,128,20,0.5424575424575424,0.3440488596280055,0.6419833764671146
521,No Effect,128,21,0.972027972027972,0.1911319834454316,0.42399286394250457
522,No Effect,128,22,0.6603396603396603,0.2154531541673994,0.04826275800246051
523,No Effect,128,23,0.052947052947052944,0.1155617133495209,0.00966149096828212
524,No Effect,128,24,0.8211788211788211,0.47965499095684394,0.48186283171199884
525,No Effect,128,25,0.03196803196803197,0.013698202420529389,0.0037718083947149844
526,No Effect,128,26,0.7322677322677322,0.3533564935889671,0.6184916305156674
527,No Effect,128,27,0.6163836163836164,0.39809468025468064,0.32326647967730243
528,No Effect,128,28,0.04095904095904096,0.2160033770238795,0.013215792769223453
529,No Effect,128,29,0.6903096903096904,0.3167271081778447,0.49550714596505563
530,No Effect,128,30,0.5084915084915085,0.2918373240844015,0.5198510508744798
531,No Effect,128,31,0.1878121878121878,0.21135420085141915,0.019277917159992306
532,No Effect,128,32,0.8271728271728271,0.6450057118334053,0.2602223128194737
533,No Effect,128,33,0.42657342657342656,0.05582442550425076,0.037149433105467145
534,No Effect,128,34,0.7512487512487512,0.7919830261695651,0.5296863217798726
535,No Effect,128,35,0.8351648351648352,0.6270750496457616,0.2574295387950506
536,No Effect,128,36,0.8891108891108891,0.5649058782056251,0.18023547060665493
537,No Effect,128,37,0.10789210789210789,0.009772173831514354,0.03972929770899459
538,No Effect,128,38,0.027972027972027972,0.023792594788274907,0.03519427615018836
539,No Effect,128,39,0.8741258741258742,0.38532469616129017,0.057549573004858634
540,No Effect,128,40,0.6223776223776224,0.7004455992347525,0.48107072415813745
541,No Effect,128,41,0.3116883116883117,0.1713307351877966,0.049621294085050734
542,No Effect,128,42,0.3776223776223776,0.031333126889798515,0.039583046981550685
543,No Effect,128,43,0.4955044955044955,0.22998576454591166,0.4574002673487022
544,No Effect,128,44,0.6183816183816184,0.08225041048438424,0.21138648798541457
545,No Effect,128,45,0.21678321678321677,0.004167767876880305,0.0010765394689283682
546,No Effect,128,46,0.3696303696303696,0.7921227776947892,0.13773310941194072
547,No Effect,128,47,0.25574425574425574,0.7332348365934744,0.07638741671858323
548,No Effect,128,48,0.0989010989010989,0.0007142822739610819,0.004312808461412713
549,No Effect,128,49,0.35064935064935066,0.6491244869038159,1.0
550,No Effect,128,50,0.6353646353646354,0.37976009312078307,0.15292122769365105
551,No Effect,128,51,0.4515484515484515,0.0017748915105744024,0.053733525392332504
552,No Effect,128,52,0.5854145854145855,0.1604930439951338,0.11403129499599562
553,No Effect,128,53,0.08591408591408592,0.007558084961409244,0.008856290467653677
554,No Effect,128,54,0.46053946053946054,0.6569838866158784,0.284215971672423
555,No Effect,128,55,0.46053946053946054,0.6834779574392178,0.2348230920056908
556,No Effect,128,56,0.29270729270729273,0.010052177478346714,0.10143230815954922
557,No Effect,128,57,0.18981018981018982,0.717984932505524,0.17819121154835488
558,No Effect,128,58,0.35264735264735264,0.5752095660823591,1.0
559,No Effect,128,59,0.8051948051948052,0.9735489684405846,0.4867091182052222
560,No Effect,128,60,0.7352647352647352,0.023138660164142642,0.24683815587212943
561,No Effect,128,61,0.9370629370629371,0.74210126955667,0.5578027687455378
562,No Effect,128,62,0.9310689310689311,0.28241232691884116,0.11243827576422515
563,No Effect,128,63,0.00999000999000999,0.00838205294446481,0.000788173786049325
564,No Effect,128,64,0.8051948051948052,0.24470300641563061,0.5764486961979579
565,No Effect,128,65,0.958041958041958,0.18002238589749167,0.26366101432496675
566,No Effect,128,66,0.35864135864135865,0.027323442802503754,0.01940368453705507
567,No Effect,128,67,0.0919080919080919,0.28058548163731073,0.08952104718637524
568,No Effect,128,68,0.25074925074925075,0.046500640124430836,0.007979043267190952
569,No Effect,128,69,0.8651348651348651,0.24928486493018365,1.0
570,No Effect,128,70,0.6433566433566433,0.6490768898958158,0.18775601684485482
571,No Effect,128,71,0.9470529470529471,0.24069394747665004,1.0
572,No Effect,128,72,0.906093906093906,0.745532514813997,1.0
573,No Effect,128,73,0.7852147852147852,0.13572875896126863,0.21091300311420316
574,No Effect,128,74,0.3596403596403596,0.09682728891089858,0.04064239433776176
575,No Effect,128,75,0.8561438561438561,0.12635393366871686,0.3827020419288325
576,No Effect,128,76,0.4875124875124875,0.5626544092446074,0.12977494143432308
577,No Effect,128,77,0.8921078921078921,0.5136183879631364,1.0
578,No Effect,128,78,0.8621378621378621,0.19795097316013044,0.7099575701950376
579,No Effect,128,79,0.06393606393606394,0.14156366779746102,0.033890345446518075
580,No Effect,128,80,0.7522477522477522,0.7444815845848337,0.8028351905458722
581,No Effect,128,81,0.9370629370629371,0.7292457273201376,1.0
582,No Effect,128,82,0.4205794205794206,0.052267073976157645,0.04416338619941013
583,No Effect,128,83,0.28471528471528473,0.02787849203944574,0.01171373858742999
584,No Effect,128,84,0.8501498501498501,0.012182461372446836,0.0030811169584589616
585,No Effect,128,85,0.47352647352647353,0.19400698457301035,0.3772354130900373
586,No Effect,128,86,0.1038961038961039,0.1499390149764114,0.046349028356024356
587,No Effect,128,87,0.6873126873126874,0.5705813087143387,1.0
588,No Effect,128,88,0.21078921078921078,0.2657554650595701,0.26537438503103294
589,No Effect,128,89,0.6403596403596403,0.7404936909035056,0.655016397608385
590,No Effect,128,90,0.6203796203796204,0.908025424176885,0.29834953627012617
591,No Effect,128,91,0.33666333666333664,0.283699838987084,0.2505785315460987
592,No Effect,128,92,0.8931068931068931,0.42026336206990966,0.5888382570638664
593,No Effect,128,93,0.5594405594405595,0.7271790734000212,0.4826073350812582
594,No Effect,128,94,0.8491508491508492,0.013823998898931742,0.08753935843623104
595,No Effect,128,95,0.9600399600399601,0.511880709678403,0.08903479922693378
596,No Effect,128,96,0.8951048951048951,0.46196394556065024,0.234643626569833
597,No Effect,128,97,0.6813186813186813,0.8325449309507913,0.4693913337290391
598,No Effect,128,98,0.7442557442557443,0.10409751279235027,0.23660217314959994
599,No Effect,128,99,0.45354645354645357,0.7084335178930041,0.6544880700528954
600,Gaussian,16,0,0.08791208791208792,7.964907425763764e-06,0.0015947739861012036
601,Gaussian,16,1,0.03296703296703297,7.748305470264983e-06,0.0001128410166921777
602,Gaussian,16,2,0.26573426573426573,1.8129454790718662e-08,0.0023125948303535523
603,Gaussian,16,3,0.000999000999000999,1.6433333108477926e-11,5.082882650063531e-07
604,Gaussian,16,4,0.05094905094905095,8.554415277589007e-06,4.9983738097658316e-05
605,Gaussian,16,5,0.001998001998001998,1.9760025421237527e-06,2.099008435447668e-06
606,Gaussian,16,6,0.002997002997002997,4.970598537397788e-10,4.773861832438638e-05
607,Gaussian,16,7,0.001998001998001998,6.59051568984663e-07,9.115313221510071e-07
608,Gaussian,16,8,0.006993006993006993,0.0009585174444179046,0.012273882712302642
609,Gaussian,16,9,0.001998001998001998,1.725445751569793e-08,2.5316578125939545e-07
610,Gaussian,16,10,0.011988011988011988,5.286611375336991e-07,0.00016716365915381325
611,Gaussian,16,11,0.002997002997002997,2.883531144505041e-12,2.012419325918803e-06
612,Gaussian,16,12,0.15184815184815184,4.0454679360340755e-06,0.0024114737091398284
613,Gaussian,16,13,0.7842157842157842,0.002059668732254066,0.19150873938219048
614,Gaussian,16,14,0.03396603396603397,0.011923919561049792,0.007608654142539541
615,Gaussian,16,15,0.000999000999000999,3.169594263811067e-10,3.904231798929217e-05
616,Gaussian,16,16,0.06493506493506493,1.1736192577662635e-07,0.00027456113783860624
617,Gaussian,16,17,0.011988011988011988,0.0006225256098820213,0.00033659536179057577
618,Gaussian,16,18,0.052947052947052944,2.1420443110034872e-05,0.0014918534890031422
619,Gaussian,16,19,0.23476523476523475,0.016326093861190327,0.006728540819899322
620,Gaussian,16,20,0.2777222777222777,6.636900774451816e-06,0.019460261839980116
621,Gaussian,16,21,0.001998001998001998,2.8977269512649713e-08,1.3035710334605618e-05
622,Gaussian,16,22,0.022977022977022976,0.0010672898761332063,0.0008617061435879573
623,Gaussian,16,23,0.36563436563436563,0.0012145932892745602,0.09955461745256038
624,Gaussian,16,24,0.07992007992007992,2.5557680458956367e-06,0.0002632963462139069
625,Gaussian,16,25,0.061938061938061936,9.687156591456975e-06,0.0010498015216172047
626,Gaussian,16,26,0.2817182817182817,0.004011349523484595,0.007833523869055361
627,Gaussian,16,27,0.013986013986013986,2.537620424541523e-07,9.877556650002475e-05
628,Gaussian,16,28,0.000999000999000999,2.6394606289899994e-07,8.029821085066678e-07
629,Gaussian,16,29,0.017982017982017984,0.0004807581831502739,8.805319186713688e-05
630,Gaussian,16,30,0.12787212787212787,0.004342058763074284,0.011484975599407319
631,Gaussian,16,31,0.006993006993006993,0.0003091118145125789,0.00032504819069651883
632,Gaussian,16,32,0.022977022977022976,9.218627981814458e-07,0.00013134526333701248
633,Gaussian,16,33,0.000999000999000999,2.7298142090055974e-10,5.697565216035734e-07
634,Gaussian,16,34,0.013986013986013986,2.2079888670851283e-07,1.6622608101102487e-05
635,Gaussian,16,35,0.000999000999000999,8.160235695347194e-09,8.176211276961537e-06
636,Gaussian,16,36,0.03296703296703297,1.0652162362804701e-08,4.605629668376592e-05
637,Gaussian,16,37,0.2957042957042957,0.007876102610186916,0.008453374610014894
638,Gaussian,16,38,0.017982017982017984,5.956495554328628e-07,8.42945349967217e-05
639,Gaussian,16,39,0.04295704295704296,0.00761769162019403,0.017556798475894433
640,Gaussian,16,40,0.000999000999000999,9.53454030617221e-09,1.6546137849917396e-07
641,Gaussian,16,41,0.054945054945054944,2.290931661743724e-05,0.0038174120848861472
642,Gaussian,16,42,0.01098901098901099,1.712948403342453e-07,5.7607769683216975e-05
643,Gaussian,16,43,0.001998001998001998,9.721754148287387e-10,6.040554463946789e-06
644,Gaussian,16,44,0.008991008991008992,2.8058140315832265e-05,0.0003093009163829147
645,Gaussian,16,45,0.001998001998001998,6.86741413023511e-08,1.0771838446834083e-06
646,Gaussian,16,46,0.02097902097902098,4.3123860014664166e-05,1.9732610362402473e-05
647,Gaussian,16,47,0.1848151848151848,1.0340102000829606e-06,0.0006796671587850411
648,Gaussian,16,48,0.0899100899100899,0.0001152375163805379,0.0007072835711086263
649,Gaussian,16,49,0.04295704295704296,0.000683240858619813,0.002594806254356222
650,Gaussian,16,50,0.000999000999000999,1.9442396074640596e-08,4.022666979244901e-07
651,Gaussian,16,51,0.02097902097902098,0.03314606345993661,0.0069131646560906205
652,Gaussian,16,52,0.03896103896103896,0.000702465500177085,0.009859600876542416
653,Gaussian,16,53,0.04095904095904096,0.010429359680387397,0.003375194990460998
654,Gaussian,16,54,0.12187812187812187,2.0203745404337615e-06,0.00033392383478920366
655,Gaussian,16,55,0.26973026973026976,5.9909819589759604e-05,0.00232928812833982
656,Gaussian,16,56,0.057942057942057944,1.00143360024033e-06,0.00038587085120613473
657,Gaussian,16,57,0.000999000999000999,5.76952883523466e-10,8.493463568998503e-08
658,Gaussian,16,58,0.011988011988011988,1.948996476347978e-05,2.0862323196435704e-05
659,Gaussian,16,59,0.029970029970029972,7.106632134930925e-10,0.00022693496970326376
660,Gaussian,16,60,0.000999000999000999,1.4448205382896163e-10,7.501470524716075e-07
661,Gaussian,16,61,0.000999000999000999,3.630888523748773e-11,1.791137386698462e-05
662,Gaussian,16,62,0.000999000999000999,2.3425624684625978e-05,1.4879967730547402e-06
663,Gaussian,16,63,0.03296703296703297,8.024259193131807e-05,0.0008486659492628488
664,Gaussian,16,64,0.1798201798201798,3.555078343432147e-07,0.0021324064343561937
665,Gaussian,16,65,0.004995004995004995,6.901023132698854e-07,7.456510252508428e-05
666,Gaussian,16,66,0.014985014985014986,1.8356565625168042e-07,0.00013885899656879472
667,Gaussian,16,67,0.002997002997002997,2.909598249660999e-07,1.1386988411651595e-05
668,Gaussian,16,68,0.34565434565434566,0.00033152435150559506,0.0008407080811785292
669,Gaussian,16,69,0.35264735264735264,6.451687232570259e-05,0.016120718455692056
670,Gaussian,16,70,0.002997002997002997,0.00018051496197056346,3.509939547145892e-06
671,Gaussian,16,71,0.000999000999000999,3.6968022675244e-07,3.759017146956435e-05
672,Gaussian,16,72,0.21678321678321677,0.00012669336132269522,0.00217712137378182
673,Gaussian,16,73,0.005994005994005994,5.287204426728447e-09,8.897792478465494e-07
674,Gaussian,16,74,0.08591408591408592,4.35013226632917e-09,0.00017316543488185012
675,Gaussian,16,75,0.011988011988011988,6.321486580625453e-06,0.0008097937015428183
676,Gaussian,16,76,0.005994005994005994,3.891607843864809e-07,3.927047615391829e-05
677,Gaussian,16,77,0.001998001998001998,9.853243265743131e-09,3.711609958014209e-07
678,Gaussian,16,78,0.003996003996003996,1.023133194459916e-07,4.8529107900403985e-06
679,Gaussian,16,79,0.1048951048951049,2.7672310909500414e-05,0.0032614878309098444
680,Gaussian,16,80,0.03996003996003996,0.00014793230872649235,0.0045303014333273215
681,Gaussian,16,81,0.014985014985014986,1.287334852226373e-06,0.00030584846980628736
682,Gaussian,16,82,0.029970029970029972,9.440084696277636e-07,7.198856444881362e-05
683,Gaussian,16,83,0.024975024975024976,5.08535353132433e-06,0.00010862592794522398
684,Gaussian,16,84,0.21078921078921078,0.02205586447387235,0.019452435824478958
685,Gaussian,16,85,0.007992007992007992,3.876040003030985e-06,0.0013822913886715443
686,Gaussian,16,86,0.08491508491508491,0.0022415024575949054,0.0003611757441289707
687,Gaussian,16,87,0.012987012987012988,8.08685389139614e-09,5.147276687711736e-06
688,Gaussian,16,88,0.12187812187812187,0.0007688516311728935,0.003788232149542695
689,Gaussian,16,89,0.027972027972027972,9.294927698758493e-07,0.0003531372033307582
690,Gaussian,16,90,0.11688311688311688,2.639611932463059e-07,0.0008234590734079462
691,Gaussian,16,91,0.001998001998001998,4.323827791301562e-05,0.000274640242699952
692,Gaussian,16,92,0.002997002997002997,6.97351384067252e-08,5.288891303773607e-06
693,Gaussian,16,93,0.017982017982017984,5.210688498613102e-09,1.3819201176422515e-05
694,Gaussian,16,94,0.004995004995004995,1.794439826876595e-09,1.9248962413489757e-06
695,Gaussian,16,95,0.016983016983016984,2.7988380804764167e-07,0.00022038376332932444
696,Gaussian,16,96,0.007992007992007992,7.434566300644088e-09,0.00012709160881672877
697,Gaussian,16,97,0.014985014985014986,1.4041201983469431e-07,3.0485116764603178e-05
698,Gaussian,16,98,0.01898101898101898,8.379488329155541e-08,0.0001720553446336022
699,Gaussian,16,99,0.007992007992007992,5.0558775032981e-09,3.40020432628443e-05
700,Gaussian,24,0,0.003996003996003996,1.0861261991112105e-06,0.00027091725488218835
701,Gaussian,24,1,0.01898101898101898,1.6602795445953982e-09,1.8266855583423323e-06
702,Gaussian,24,2,0.003996003996003996,5.981768494976935e-08,5.494294209913182e-05
703,Gaussian,24,3,0.1968031968031968,0.0020098607854834947,0.017521851700509912
704,Gaussian,24,4,0.01098901098901099,2.2931783224165986e-06,1.9571641494015933e-05
705,Gaussian,24,5,0.023976023976023976,1.9046476020432664e-07,0.00010051925947401254
706,Gaussian,24,6,0.002997002997002997,1.2932562371156561e-08,2.5024407523505928e-05
707,Gaussian,24,7,0.017982017982017984,1.4879342596044531e-06,0.00011531137613364771
708,Gaussian,24,8,0.006993006993006993,4.1780216214204796e-08,0.0005434129925881299
709,Gaussian,24,9,0.000999000999000999,3.299627816407533e-11,9.824147055164613e-08
710,Gaussian,24,10,0.000999000999000999,6.319222619385687e-08,7.195451665395971e-07
711,Gaussian,24,11,0.03596403596403597,8.000692647266112e-07,0.00016987772363777806
712,Gaussian,24,12,0.002997002997002997,1.2050304677532945e-14,1.681236343739378e-08
713,Gaussian,24,13,0.000999000999000999,5.761490903794072e-10,2.596643034372955e-08
714,Gaussian,24,14,0.000999000999000999,4.700526405336133e-08,7.482552308979208e-08
715,Gaussian,24,15,0.000999000999000999,2.5290713892347617e-10,1.4556911289292348e-06
716,Gaussian,24,16,0.005994005994005994,2.4006417553923604e-05,2.7190671779806874e-05
717,Gaussian,24,17,0.000999000999000999,4.7336392310282036e-07,1.6427530104304636e-06
718,Gaussian,24,18,0.002997002997002997,4.293541618203847e-08,2.3038809225221963e-05
719,Gaussian,24,19,0.000999000999000999,6.079929156235245e-09,2.8182556269487017e-07
720,Gaussian,24,20,0.7282717282717283,0.0001376079211780057,0.044018980546203665
721,Gaussian,24,21,0.001998001998001998,2.60054514100205e-11,1.0122353510795354e-06
722,Gaussian,24,22,0.001998001998001998,1.083011234558512e-12,2.1326773059602238e-07
